2.132140e+03	9.096151e+00	1.237398e+03	2.079439e-13	1.872800e-27	1.345889e+06
2.142150e+03	9.125988e+00	1.237539e+03	2.046835e-13	1.855127e-27	1.337408e+06
2.152160e+03	9.155775e+00	1.237679e+03	2.014894e-13	1.837702e-27	1.329020e+06
2.162170e+03	9.185510e+00	1.237817e+03	1.983599e-13	1.820523e-27	1.320724e+06
2.172180e+03	9.215195e+00	1.237954e+03	1.952933e-13	1.803583e-27	1.312519e+06
2.182190e+03	9.244831e+00	1.238089e+03	1.922881e-13	1.786879e-27	1.304403e+06
2.192200e+03	9.274416e+00	1.238223e+03	1.893428e-13	1.770407e-27	1.296374e+06
2.202210e+03	9.303952e+00	1.238355e+03	1.864560e-13	1.754162e-27	1.288431e+06
2.212220e+03	9.333440e+00	1.238486e+03	1.836262e-13	1.738139e-27	1.280574e+06
2.222230e+03	9.362878e+00	1.238615e+03	1.808520e-13	1.722336e-27	1.272799e+06
2.232240e+03	9.392269e+00	1.238744e+03	1.781321e-13	1.706747e-27	1.265108e+06
2.242250e+03	9.421611e+00	1.238870e+03	1.754652e-13	1.691369e-27	1.257497e+06
2.252260e+03	9.450905e+00	1.238996e+03	1.728500e-13	1.676199e-27	1.249967e+06
2.262270e+03	9.480152e+00	1.239120e+03	1.702853e-13	1.661232e-27	1.242515e+06
2.272280e+03	9.509352e+00	1.239242e+03	1.677700e-13	1.646464e-27	1.235141e+06
2.282290e+03	9.538506e+00	1.239364e+03	1.653027e-13	1.631893e-27	1.227843e+06
2.292300e+03	9.567613e+00	1.239484e+03	1.628825e-13	1.617515e-27	1.220620e+06
2.302310e+03	9.596673e+00	1.239603e+03	1.605082e-13	1.603327e-27	1.213471e+06
2.312320e+03	9.625688e+00	1.239721e+03	1.581787e-13	1.589324e-27	1.206396e+06
2.322330e+03	9.654657e+00	1.239837e+03	1.558930e-13	1.575505e-27	1.199393e+06
2.332340e+03	9.683581e+00	1.239952e+03	1.536501e-13	1.561865e-27	1.192460e+06
2.342350e+03	9.712461e+00	1.240067e+03	1.514490e-13	1.548402e-27	1.185597e+06
2.352360e+03	9.741295e+00	1.240180e+03	1.492888e-13	1.535112e-27	1.178804e+06
2.362370e+03	9.770085e+00	1.240291e+03	1.471685e-13	1.521993e-27	1.172078e+06
2.372380e+03	9.798830e+00	1.240402e+03	1.450872e-13	1.509042e-27	1.165420e+06
2.382390e+03	9.827532e+00	1.240512e+03	1.430440e-13	1.496255e-27	1.158827e+06
2.392400e+03	9.856191e+00	1.240620e+03	1.410382e-13	1.483631e-27	1.152299e+06
2.402410e+03	9.884806e+00	1.240728e+03	1.390687e-13	1.471165e-27	1.145836e+06
2.412420e+03	9.913377e+00	1.240834e+03	1.371349e-13	1.458857e-27	1.139436e+06
2.422430e+03	9.941906e+00	1.240939e+03	1.352360e-13	1.446702e-27	1.133098e+06
2.432440e+03	9.970393e+00	1.241044e+03	1.333711e-13	1.434699e-27	1.126822e+06
2.442450e+03	9.998837e+00	1.241147e+03	1.315396e-13	1.422845e-27	1.120607e+06
2.452460e+03	1.002724e+01	1.241249e+03	1.297406e-13	1.411138e-27	1.114451e+06
2.462470e+03	1.005560e+01	1.241351e+03	1.279735e-13	1.399574e-27	1.108355e+06
2.472480e+03	1.008392e+01	1.241451e+03	1.262376e-13	1.388152e-27	1.102316e+06
2.482490e+03	1.011220e+01	1.241550e+03	1.245323e-13	1.376870e-27	1.096335e+06
2.492500e+03	1.014043e+01	1.241649e+03	1.228567e-13	1.365725e-27	1.090411e+06
2.502510e+03	1.016863e+01	1.241746e+03	1.212104e-13	1.354715e-27	1.084543e+06
2.512520e+03	1.019678e+01	1.241843e+03	1.195927e-13	1.343837e-27	1.078730e+06
2.522530e+03	1.022490e+01	1.241938e+03	1.180029e-13	1.333090e-27	1.072971e+06
2.532540e+03	1.025297e+01	1.242033e+03	1.164406e-13	1.322472e-27	1.067265e+06
2.542550e+03	1.028101e+01	1.242127e+03	1.149050e-13	1.311980e-27	1.061613e+06
2.552560e+03	1.030900e+01	1.242220e+03	1.133957e-13	1.301613e-27	1.056013e+06
2.562570e+03	1.033696e+01	1.242312e+03	1.119121e-13	1.291368e-27	1.050465e+06
2.572580e+03	1.036488e+01	1.242403e+03	1.104537e-13	1.281244e-27	1.044967e+06
2.582590e+03	1.039275e+01	1.242494e+03	1.090198e-13	1.271239e-27	1.039520e+06
2.592600e+03	1.042059e+01	1.242583e+03	1.076101e-13	1.261350e-27	1.034122e+06
2.602610e+03	1.044839e+01	1.242672e+03	1.062240e-13	1.251577e-27	1.028774e+06
2.612620e+03	1.047616e+01	1.242760e+03	1.048611e-13	1.241917e-27	1.023473e+06
2.622630e+03	1.050388e+01	1.242847e+03	1.035208e-13	1.232368e-27	1.018220e+06
2.632640e+03	1.053157e+01	1.242934e+03	1.022027e-13	1.222929e-27	1.013015e+06
2.642650e+03	1.055922e+01	1.243019e+03	1.009064e-13	1.213599e-27	1.007855e+06
2.652660e+03	1.058683e+01	1.243104e+03	9.963141e-14	1.204375e-27	1.002742e+06
2.662670e+03	1.061440e+01	1.243188e+03	9.837728e-14	1.195255e-27	9.976739e+05
2.672680e+03	1.064194e+01	1.243272e+03	9.714360e-14	1.186239e-27	9.926505e+05
2.682690e+03	1.066944e+01	1.243354e+03	9.592998e-14	1.177325e-27	9.876713e+05
2.692700e+03	1.069690e+01	1.243436e+03	9.473601e-14	1.168511e-27	9.827357e+05
2.702710e+03	1.072433e+01	1.243517e+03	9.356131e-14	1.159796e-27	9.778432e+05
2.712720e+03	1.075172e+01	1.243598e+03	9.240548e-14	1.151178e-27	9.729932e+05
2.722730e+03	1.077907e+01	1.243677e+03	9.126816e-14	1.142656e-27	9.681851e+05
2.732740e+03	1.080639e+01	1.243756e+03	9.014898e-14	1.134228e-27	9.634186e+05
2.742750e+03	1.083367e+01	1.243835e+03	8.904760e-14	1.125893e-27	9.586930e+05
2.752760e+03	1.086092e+01	1.243912e+03	8.796365e-14	1.117650e-27	9.540080e+05
2.762770e+03	1.088813e+01	1.243989e+03	8.689681e-14	1.109497e-27	9.493628e+05
2.772780e+03	1.091531e+01	1.244066e+03	8.584674e-14	1.101433e-27	9.447572e+05
2.782790e+03	1.094245e+01	1.244141e+03	8.481311e-14	1.093457e-27	9.401906e+05
2.792800e+03	1.096956e+01	1.244217e+03	8.379562e-14	1.085567e-27	9.356625e+05
2.802810e+03	1.099663e+01	1.244291e+03	8.279395e-14	1.077762e-27	9.311725e+05
2.812820e+03	1.102367e+01	1.244365e+03	8.180781e-14	1.070042e-27	9.267201e+05
2.822830e+03	1.105068e+01	1.244438e+03	8.083689e-14	1.062404e-27	9.223049e+05
2.832840e+03	1.107765e+01	1.244511e+03	7.988090e-14	1.054847e-27	9.179265e+05
2.842850e+03	1.110458e+01	1.244582e+03	7.893958e-14	1.047371e-27	9.135843e+05
2.852860e+03	1.113149e+01	1.244654e+03	7.801263e-14	1.039975e-27	9.092780e+05
2.862870e+03	1.115835e+01	1.244725e+03	7.709979e-14	1.032656e-27	9.050071e+05
2.872880e+03	1.118519e+01	1.244795e+03	7.620080e-14	1.025415e-27	9.007712e+05
2.882890e+03	1.121199e+01	1.244864e+03	7.531540e-14	1.018249e-27	8.965700e+05
2.892900e+03	1.123876e+01	1.244933e+03	7.444333e-14	1.011159e-27	8.924030e+05
2.902910e+03	1.126550e+01	1.245002e+03	7.358435e-14	1.004142e-27	8.882698e+05
